1	2	3	4	5	6	7
AC008269.2	0	0	0	0	0	0	0
CPO	0	0.000433669969210473	0	0	0	0	0
KLF7	0.764273156428819	0.639100841072834	0.570694822968531	0.26680999641189	0.170456684728844	0.133234539869189	0.127998432190059
KLF7-IT1	0	0.00829089336074312	0.00238015684112103	0.0050831120227442	0.000693348596288756	0.00215386223700626	0.00300186152461495
MYOSLID	0	0.000371319439608472	0	0	0	0	0
AC007879.3	0	0	0	0	0	0	0
AC007879.2	0	0.00236665951973105	0	0	0	0.000895436699808527	0
AC009226.1	0	0.000435390837634033	0	0	0	0	0
CREB1	0.493767813600353	0.501318251473071	0.592816796774366	0.550423584547684	0.358077023492806	0.446058832675921	0.534025419998206
METTL21A	0.108255053749875	0.211239443675099	0.205200202063326	0.283052114209816	0.329941144121964	0.318079288464019	0.302814951440268
CCNYL1	0.237718934884889	0.0807049546671279	0.103562703625317	0.0986072567740907	0.0777023976021954	0.094657272328	0.0830281686419459
FZD5	0	0.00268306198502986	0.0155459421457836	0.00778689885437129	0.00463373766135912	0.000993541779773103	0.00542117502541666
PLEKHM3	0.200994215837493	0.102632116784023	0.11749928021472	0.0689065935370477	0.0447819242341577	0.0351558872765683	0.0300212400137773
AC083900.1	0	0.000303173164221218	0	0	0	0	0
CRYGD	0	0	0	0.0248286562172288	0.0226208575350007	0.00552722611534652	0.00644746354684513
CRYGC	0	0.000203482978130204	0.00480295090500307	0.0163747402254999	0.00353180526978305	0.00122946053063899	0.00202937137238962
CRYGA	0	0.00151528496646782	0.000757241746905682	0	0	0	0
C2orf80	0	0.247478472954751	0.208087831882899	0	0.019401144929385	0.00522768912854791	0.0108760520386713
IDH1	0.64980620955027	0.907280924066972	1.05082758767237	0.930837997572515	0.695022674226495	0.68410832299423	0.679903987285946
IDH1-AS1	0	0.0161484466775129	0.015753476073139	0.0525081578229189	0.0272647337516324	0.0375184004208581	0.0257996174190481
PIKFYVE	0.41208399593421	0.166719747555898	0.185897521766447	0.251320781456241	0.135519716008867	0.180121656437652	0.18346807709055
PTH2R	0	0.000467110741763696	0.00116998172848111	0	0.00321839603100374	0.0087039738365498	0.00499960798008548
AC019185.2	0	0	0	0	0.00147750321788016	0	0
AC016743.1	0	0	0	0	0	0.00120146343069289	0
MAP2	1.82335721240488	2.0320642254625	1.85229699907594	0.915290929228971	0.716719206593895	0.988558089620172	0.859978398327678
UNC80	0.600106938470648	0.222485856411439	0.130288812251577	0.0234211556518592	0.0254900075398656	0.0843641044387569	0.0420037999159167
RPE	0.203822287065554	0.14601449859163	0.154117484211807	0.186991306350115	0.143603589172019	0.173506078356245	0.175705544127458
KANSL1L	0.210339657485026	0.123966790187831	0.118016616942029	0.0888707396691129	0.0722714796657545	0.116627453183443	0.0880876691302824
AC007038.2	0.170932515052039	0.0462432647204082	0.0308543564127955	0.0369443412619522	0.0259787023053019	0.0308347173844419	0.038007119265264
AC007038.1	0.0720721184911763	0.0109396001803545	0.0187397759511365	0.0175340652617054	0.0166669669184612	0.0161230506689422	0.0171946505691233
AC006994.2	0	0.00151005125019694	0.00400369961527555	0.0055216971266282	0.0204598675549528	0.0113635332879862	0.00339999382853277
ACADL	0.019329726576649	0	0	0.00178591280531342	0.0148717984990754	0.00603626427800534	0.00460610806636597
LANCL1-AS1	0	0	0	0	0	0	0
LANCL1	0.0805543035786493	0.298804431035852	0.21181502958664	0.206862663796677	0.186005898711111	0.187486050474578	0.235726060112688
CPS1	0.0999064471417144	0.0350874997768371	0.0193655865790262	0.0652649899915635	0.0858800824054906	0.10439420386037	0.10026495947069
CPS1-IT1	0	0	0	0	0	0.000706966219777016	0.000829958768814932
ERBB4	0.535478192714897	0.652000018852166	0.503160919541935	0.615663021442033	0.0331431370453548	0.238689156241901	0.189469614492604
LINC01878	0	0	0	0	0	0	0
AC108066.2	0.047769363312823	0.00775272938026292	0.00851870429364378	0.0123552321388578	0.00896560416239004	0.00876219821189479	0.00794797892557099
IKZF2	0.0301945277976265	0.0603845933599636	0.0554895713834251	0.114718411605976	0.0192132883026425	0.0397336651628356	0.027197380347718
AC079610.1	0	0.0120329484458399	0.00413751386634611	0.0473929457490499	0.00801573634476573	0.0139155202446259	0.0259713288402868
SPAG16-DT	0	0.00512784274827104	0.00194823095183172	0	0.000988279091367672	0.00078697104421913	0
SPAG16	0.186888064467638	0.488251578012988	0.502606024420279	0.667347702341104	0.498347809859745	0.6979589521071	0.557261622016813
AC068051.1	0	0.000285248517572135	0	0	0	0	0
VWC2L	0	0.012511934728246	0	0	0.00123197512997371	0.00221062823289295	0
BARD1	0.206093033740424	0.164783536945187	0.0488037373569023	0.333935590075848	0.350543030176493	0.332053904647735	0.675925443045482
SNHG31	0	0.0124339698344232	0.00151011533962397	0.0147557937467631	0.00855799337433828	0.0147756296678875	0.0295830118092797
ABCA12	0	0	0	0.00561930558704477	0.00293499093043711	0	0.00113475498521155
AC072062.1	0	0.000910135973421239	0	0	0	0.000735172631053267	0.00354643501412854
AC092844.1	0	0.00063384894840059	0.00128799257271941	0	0.00159456198967746	0	0.000874301860129922
ATIC	0.0746221735859012	0.309178429012575	0.261589213415289	0.474049479063066	0.533996610820015	0.396407355893083	0.38421161858483
FN1	0	0.0581525011846227	0.0216934258347885	0.129353406922711	0.0268808604171075	0.101319982705543	0.0745497714071226
AC012462.3	0	0	0	0	0	0	0.000823977120280935
AC012668.3	0	0	0	0	0	0	0
LINC00607	0	0.00183085967387993	0	0	0	0	0
AC093382.1	0.0203083590167895	0.000618181860347691	0.00125196120400253	0	0	0	0
MREG	0.00565186237955736	0.0246691479962829	0.0152840397632871	0.0139989575209157	0.0220963005562244	0.0306357625916419	0.0104243436654098
PECR	0.121605342172342	0.0516806232918771	0.0375271267478096	0.0984085449717341	0.0856434381892895	0.120226651723364	0.0900637342293124
TMEM169	0.00688134506418703	0.283873420762142	0.364798283894416	0.0748382365305996	0.0483446853547437	0.0651522244716586	0.0533773465037135
XRCC5	0.783340297610922	1.48140487611206	1.49886109408491	1.29419969126891	1.20811488168697	1.29493903533072	1.51622601387152
LINC01963	0.0301945277976265	0.109314924982195	0.0945749821877049	0.0179129769197352	0.0523597025983133	0.0486840800050997	0.0581270732234392
MARCH4	0.0363998154651467	0.112946575322753	0.209069407131456	0.0049425711197098	0	0.0329609127814574	0.00499471970337786
AC098820.2	0	0	0	0	0.00143741712886429	0	0
SMARCAL1	0.126126279469895	0.106344910487755	0.135083018895124	0.149712910215306	0.109115040155022	0.144317502349216	0.145274374156688
AC098820.1	0	0.000353877080951453	0	0.0117087484959095	0.000873958777508532	0	0.0028226029087142
AC098820.3	0	0.0004872520349031	0	0	0.000833646276830769	0.000432285434078866	0.00106116906208571
RPL37A	1.59863213916614	2.92243000145963	2.85001977906876	3.17029045677532	3.63305977309901	3.3086698510697	3.22841763692987
LINC01280	0	0	0.00116025243862669	0	0	0.00279026748181708	0.00193455164627228
AC073321.1	0	0.0030016018639745	0	0.0140750188809948	0.0284156994338321	0.0104906208199292	0.00717211627888997
IGFBP2	1.39524360465788	2.47356415378558	2.50790515145345	3.61762169964934	3.09111161844749	2.85881981113187	2.77364867115062
IGFBP5	0.374435478359876	0.0380573701210802	0.281199029301095	0.261603210844406	0.488280817471753	1.20061631034019	0.386504909598058
AC007563.2	0	0	0.00107075287576632	0.00464667145255462	0.00281190193911884	0.00501470238762107	0
AC007563.1	0	0	0	0	0	0	0
AC007563.4	0.0961474695649933	0.00133239396056556	0.0044840761284545	0.00551498242977744	0.0014047388052146	0.00167487973899746	0
LINC01921	0	0	0	0	0	0	0.000647769693375094
AC007557.3	0	0	0	0	0.000910696446967243	0	0
AC007749.1	0	0	0	0	0.000985872916451926	0	0.000624407223698485
AC007749.2	0	0.000622139345680298	0	0	0.00115586370904496	0	0
DIRC3-AS1	0	0	0.00263742829877501	0	0	0.00323779523151341	0.00132455508360696
DIRC3	0.0428661305336991	0.0101795497909822	0.0175841352630618	0.0209800793189156	0.0140069973891834	0.00372015827387515	0.00224833761087646
TNS1	0.214544406076371	0.0259787052842772	0.0192319856416233	0.0851398031054909	0.0445424476958545	0.0359416738737149	0.0282668731766825
AC010136.1	0.0382928892077306	0	0	0	0.0015140762291743	0.0133268905562222	0.00471681499982135
RUFY4	0	0.00045799080239065	0	0	0.00431024789398658	0	0.000729861618529073
CXCR2	0	0.000328357839439785	0	0	0	0	0
ARPC2	1.18457293155837	1.47598492371897	1.4533842286167	1.17658266192683	1.04040424039187	1.20035074717567	1.17692437412254
AC021016.2	0.0917630567387104	0.0208018644483008	0.0140527239769119	0.0122534038243542	0.00211533029305249	0.0135010750053139	0.00730765971309233
GPBAR1	0	0.0049210888102112	0.00344854802978338	0.00317217182420982	0.00306356316209605	0.0422862646976261	0.0109447525031748
AAMP	0.460082935363633	0.494059797250908	0.50024551340167	0.558365055207006	0.523145178536939	0.575871982062692	0.481990064335442
PNKD	0.403505268085386	0.572502214170192	0.588955022984139	0.485347002431287	0.493004550540251	0.615142101359197	0.614874537618667
TMBIM1	0	0	0	0.00587556802981407	0.00368144725118755	0.000751247105468358	0.00535593625644593
CATIP	0	0.00136942134393327	0	0.00495970274522339	0.0133363496878384	0.0149540253811911	0.000904815962458371
CATIP-AS1	0	0	0	0	0.000753897686562222	0	0
SLC11A1	0	0.00347397054477475	0.00162522858040858	0.00547371308834515	0.006406384380493	0.0111366476877882	0
CTDSP1	0.378876749476301	0.0411603364083187	0.0312002467150445	0.183102785403226	0.170438409625513	0.194792940254359	0.175530469044277
AC021016.3	0	0.000327772458051914	0	0.00769541197909817	0	0.00302784335118324	0
VIL1	0	0.00439306110995708	0.00499460401698855	0.0174553039747197	0.00838221608608336	0.00796332021006067	0.00693470939311023
USP37	0.656197046923645	0.135930368416115	0.16897969041966	0.128600948832299	0.132902734762323	0.136565413492314	0.152534134340769
CNOT9	0.316874295085075	0.336855714144989	0.262146861588366	0.249617978336341	0.284247899165925	0.28974579967323	0.388689374654784
PLCD4	0.161931647507077	0.015450265933071	0.0153302935263929	0.0022645542325417	0.00850028481002224	0.0115694822254482	0.00764809600976837
AC012510.1	0.0467510274742981	0.0111790775387614	0.00778703984323151	0.0188762245699783	0.00409892401067057	0.0132736219721842	0.0366803902056259
ZNF142	0.0619125846219426	0.0724414605565829	0.0739649660359435	0.0359168901658967	0.0467438496606696	0.0453989901065414	0.0704229275282506
BCS1L	0.124988763381845	0.210821138363519	0.248773898228699	0.104170043208175	0.166433673211296	0.137853602686464	0.170929854713506
RNF25	0.0301945277976265	0.156085790725564	0.18522265501075	0.146099098053841	0.108469858593895	0.124667983133581	0.135244959998264
STK36	0.570943648259883	0.0694304554543706	0.0521361411901131	0.105080991652973	0.0574386008140651	0.0899178287799405	0.0462912482609601
TTLL4	0.160718405480718	0.0265634140887945	0.0386830204721832	0.0909684676312108	0.0796351046302861	0.0903813673728154	0.0934136888619611
CYP27A1	0	0.00270717904431491	0.00226099112766358	0.00295013747712048	0.0221803924116749	0.0213323424241922	0.00274713992235727
WNT6	0	0.000566732800660623	0	0	0	0	0
WNT10A	0	0.00155937296062377	0	0	0	0	0
LINC01494	0	0.000433283267009693	0	0	0	0	0
CDK5R2	0.0754765982044262	0.30257783987512	0.258692102061554	0.00502157566344143	0.0088786464472957	0.0227621439682197	0.0121785383036348
CRYBA2	0	0	0	0	0	0	0.000932507944933753
CFAP65	0.0727107336619552	0.0176222109672326	0.0119915643962558	0.0457205376442548	0.010116966681369	0.0530491404143568	0.0143023818861145
IHH	0	0.00121852905665125	0	0	0	0.000750974950928987	0
AC097468.4	0	0	0	0	0	0	0
AC097468.3	0	0.0064376069874687	0.000782891911033318	0	0.00822282063239487	0.00804868057606807	0.00888064203593226
NHEJ1	0.0114452820336546	0.0679355719905388	0.0653081296816332	0.119788104290577	0.0885570546946801	0.0777428928785735	0.0960505024523162
SLC23A3	0.0332207905395473	0.00910270320267122	0.0134154014746876	0	0.00499617849984931	0.00451067496590581	0.00483407173413645
CNPPD1	0.20745470773675	0.280823815857845	0.288730519950368	0.349592473683221	0.270413649658183	0.258710956044798	0.212256640501277
RETREG2	0.256518839113294	0.710906731948249	0.627613960208122	0.391994175411332	0.294936319159228	0.414757519313953	0.473244379556011
ZFAND2B	0.267525552285546	0.335293164420694	0.236403684083621	0.250381959585289	0.229374907751322	0.217893810110858	0.224011487930571
AC068946.3	0	0	0	0	0	0.000649147665974043	0
ABCB6	0.065988028382104	0.127498057920972	0.156973900290923	0.262717254945865	0.153011589249872	0.163413214614725	0.0893733638106656
ATG9A	0.202197349353685	0.15710860652292	0.200116505472618	0.203081472896772	0.136303720118654	0.166348824971864	0.141464929246474
ANKZF1	0.678395646013476	0.333634939545375	0.283711325009872	0.268563275078409	0.210611624220518	0.218288626383551	0.188585034271537
GLB1L	0	0.022115388286466	0.0261010393363055	0.0577040973849918	0.0136454594345827	0.0612601881344372	0.0574407630853819
STK16	0.0834864978771759	0.256308580737922	0.209037270419202	0.300872502713353	0.236645158331934	0.281993210658639	0.24138079384757
TUBA4A	0.00688134506418703	0.0515803235332069	0.000879119003610317	0	0.0260270755873167	0.00881271770789032	0.0022089429151925
TUBA4B	0	0	0	0	0	0	0
DNAJB2	0.897968703082075	0.409526416628101	0.424900967965991	0.779965647969674	0.526456070387971	0.567098530361339	0.32580059279911
PTPRN	0.318893864838829	0.468416180654231	0.522229817055779	0.0022645542325417	0.0374015955821648	0.0224965663507113	0.0105896997473712
AC114803.1	0	0.00310041399111556	0.00598079302337008	0.135181819007205	0.0394204009473672	0.0314083841253465	0.0170967125396778
RESP18	0	0.00429157412543678	0	0	0	0.00118229223317649	0
DNPEP	0.182606777694846	0.160960591911726	0.0811474016943433	0.301747676093545	0.332352080216243	0.333008731974146	0.188727246959871
AC053503.2	0	0.00493976386310034	0	0.0138634831484544	0.00974648500088633	0.00910602766483585	0.00200100694597539
SPEG	0.432717982319814	0.260870346346763	0.213437572947645	0.118622302956594	0.130892739128969	0.190237297699994	0.103535108237018
SPEGNB	0	0.00340617440119704	0.00428802071010481	0	0.00163038593989201	0.00806025550199624	0.000699411068462642
AC053503.5	0	0	0.00289811089648488	0.00456252627882786	0.00606169942285469	0.00303706553136769	0.00113678798734738
GMPPA	0.127303547571313	0.0572543008239196	0.0642378780954986	0.0980821935712087	0.0585552719611342	0.0857112350503061	0.108315481672038
ASIC4	0.238682742611533	0.0358646623354268	0.122587738724793	0.0148274096843033	0.00647143064510476	0.0132014437238812	0.0044234998352163
CHPF	0.130447189207514	0.252439247065435	0.316254332036456	0.449655403660123	0.270109570353749	0.319411063188166	0.151849948615272
TMEM198	0	0.234190806230436	0.238256924333574	0.173379659144838	0.109580279138243	0.112578090630428	0.0828806383004865
AC009955.3	0.0961937564845556	0.000947206046570963	0	0.00250995138725681	0.000404504895575276	0.00207639177124114	0.00102280997703831
OBSL1	0.944867559609969	0.412821199111414	0.387868359472919	0.742073764018306	0.832224257047755	0.814167544324698	0.577837966575438
AC009955.4	0.0601759903745397	0.0231282326806025	0.0314779222762868	0.0374087998467075	0.0139113195653474	0.0255923521374352	0.0105855114242328
INHA	0	0.00269825953031887	0.00272575988454555	0.00466004045683283	0.00481998446751897	0.00721510431710803	0.00254184141192622
STK11IP	0.147857636383853	0.0458852920721058	0.0366125330817819	0.0465011977070128	0.0656252206216075	0.0759065938380403	0.061965536939848
SLC4A3	0.0363228581282591	0.160795918087773	0.204216262292258	0.00592666935398045	0.0346956019307947	0.0457474037892015	0.0367491363619629
AC009955.2	0	0.00127367962674442	0.00488494167186631	0	0.00157638844786619	0.00236767962661381	0.000868349281003245
LINC02832	0	0	0	0	0	0.00102815466415309	0
AC067956.1	0	0.000386114553400213	0	0	0.00516602971908011	0.000737133298521432	0
AC093843.1	0	0.000333771021494107	0	0	0.000628589423334101	0	0.00125196574949937
AC093843.2	0	0	0	0	0.00473806254165058	0.000605446078457519	0.00172590699270733
EPHA4	0.40786561202671	0.16441721799346	0.410685279432254	0.581065602444705	0.480630472435418	0.555304312830235	0.515536099080492
AC079834.2	0	0.00448859789913292	0.0204997290906916	0.0508424994547024	0.00812529847861074	0.0133200476408815	0.0171825057324201
PAX3	0	0.000745509249687977	0	0	0	0.0103686349345281	0.00874598061475007
CCDC140	0	0	0	0	0	0.00172652642051271	0
AC010980.1	0	0.0294286003258402	0.00140262057723346	0.00178591280531342	0.00791538956371881	0.026794975833563	0.00261418969047003
SGPP2	0.0375772122529124	0.0194099646183375	0.0214602061499053	0.0274797780010433	0.0288608984053728	0.0217399976552052	0.0154212648022268
FARSB	0.36554934614673	0.299763820698145	0.255097860564053	0.156854532607167	0.264996539249407	0.18435701209269	0.199939876529163
MOGAT1	0	0	0	0	0.000806028621542961	0	0
ACSL3	0.576038958281448	0.723979354405483	0.704066195568626	0.605921547535074	0.351973297301431	0.444863510532332	0.538573872535048
AC013476.1	0	0	0	0	0	0	0.000920501848929364
KCNE4	0	0.000867871036773094	0	0	0	0.00260956551312069	0.000833940212123285
AC013448.1	0	0.000251418125252293	0	0	0	0	0
SCG2	0.273630211831523	1.37414671315535	0.849245091617348	0.116228571891857	0.0314974652039932	0.139699567300884	0.059135498766179
AP1S3	0.0245060049330199	0.03180442030123	0.0121065477855258	0.0212294829386592	0.0153938297982465	0.0813356352685126	0.0319353095348081
WDFY1	0.0251441648736674	0.228755336206899	0.221067588443518	0.244332046353619	0.173247457090569	0.19979353128499	0.241432963196439
MRPL44	0.120606893881889	0.588433093535267	0.533528076297027	0.473398051091063	0.371331226897634	0.404728789203081	0.386120000981536
AC073641.1	0	0	0	0.00755272915542473	0.000552303362014113	0	0.00125450288842736
SERPINE2	0.126710194568023	0.324156386950113	0.43581401643884	0.183871562548857	0.177976762853587	0.363848669839753	0.226332514932901
AC073052.2	0	0.000303660354585523	0	0	0.00110308420259989	0.00217443581988191	0.000992143692981948
CUL3	0.559985968810208	0.722073035846051	0.6992716344203	0.58585444995722	0.587993350036142	0.609374994661915	0.654358899624243
DOCK10	0	0.00339245188187238	0.00993574414510424	0.0129612105034506	0.00394184233029391	0.0040171979860622	0.00662379983540713
NYAP2	0.0370673620877318	0.0694261657230336	0.0715748425256378	0	0.00337206923869541	0.00172904124074517	0.00280048541397409
AC016717.2	0.0439783999620396	0.041075222130803	0.0602506757129334	0	0.00137663194869266	0.000309450484017712	0
IRS1	0.0467504254331132	0.0465079551249278	0.0995401857389547	0.221945657282028	0.0893096770765555	0.399022433565043	0.189097878682196
AC010735.2	0	0	0	0	0.00261341582966447	0.00312736490031455	0.00223582457783923
AC010735.1	0	0	0	0	0.0015450193821465	0.00142677539873221	0
RHBDD1	0.077275303310765	0.0315312938291736	0.0336593863561803	0.0939783866005343	0.0601085331891232	0.0506341864933319	0.0426757356868849
COL4A4	0	0.00311293826082849	0.00827498888973747	0.00860236638214243	0.00277227514406702	0.0015036593191892	0.00146760551940181
COL4A3	0	0	0.000822386862896929	0	0	0.000869702912140751	0
AC097662.1	0.0780135963336588	0.014207297605348	0.0195744328127824	0.0358107796194995	0.0289349464431605	0.0241297634018512	0.00830391111463307
MFF	0.271583827287333	0.693016582571862	0.679535544449345	0.612362624663718	0.519013087420308	0.591357212915909	0.546105358322223
TM4SF20	0	0.00213153484926303	0.0019654422723524	0	0	0.00227292111172763	0.00157934252150191
AGFG1	0.634395800230038	0.416888113783808	0.443560446661796	0.490998351827576	0.28744391513277	0.302113036538401	0.30515702177105
C2orf83	0	0	0	0	0	0	0
SCYGR4	0	0	0	0	0	0	0
SLC19A3	0	0.000857103902719893	0	0	0.0039858261995448	0	0.00237769780020671
CCL20	0	0	0	0	0.00601266873109203	0	0
DAW1	0	0.0124689505829337	0.00181330781527679	0	0.00173209365094283	0.0392754448664204	0.00741833782430924
SPHKAP	0.0402124842951679	0.0239581603439375	0.0967417575632353	0	0	0.000624161926863237	0.00123179302534591
AC009410.1	0	0.000446800779862162	0	0	0	0	0
LINC01807	0	0.00234841217378919	0.00280021793896334	0.00229565719051198	0.000671608296019708	0.00205505851797233	0.000802585395224839
PID1	0.0713379011407959	0.105118239913094	0.0345529511557251	0.0334264955016511	0.0134677221550089	0.00497914193350155	0.020255285489913
DNER	0.246310029084054	1.2905907125194	0.881182489576788	0.184976795249025	0.43989952533212	0.615267564223332	0.51160062201587
TRIP12	1.05863972422193	0.369630650953055	0.418751965236884	0.405319765005275	0.293875730614781	0.385289030001495	0.312165648976177
FBXO36	0.0823846603438253	0.0901380100869957	0.0927206837903178	0.18215335546185	0.0813129170462621	0.112159976209731	0.10244685021641
SLC16A14	0.254938033000445	0.251180556386748	0.257531762487665	0.142588385407597	0.20123808210747	0.220904780926344	0.214212005973465
AC009950.1	0	0.00210415238212195	0.00384211890190432	0	0.00716114992099446	0.0100058117982994	0.0012462081073888
SP110	0	0.000781828606773765	0.00488710458288429	0.00711720632074012	0.0422948766886982	0.0716672916079537	0.0174196743693523
SP140	0	0.00278917329737265	0	0	0.00171438620093799	0.00434901421996977	0.00141635901065179
SP140L	0	0.00698165034009965	0.00515695569699229	0.00456252627882786	0.0084479641753127	0.0163717482107579	0.00802749962406485
SP100	0	0.00315437759909323	0.00246086505625473	0	0.00330366355745103	0.00198382720721126	0.00196610101926493
LINC01907	0	0	0	0.00705532016998404	0	0	0
CAB39	0.354385863378999	0.478406585159539	0.437095273375993	0.298216340623343	0.317694120498473	0.333183834929859	0.287093847152733
ITM2C	0.172650368151733	0.847175053584387	0.69347112276583	0.726187530894052	0.723110527271345	0.861432366823392	0.570574140856893
GCSIR	0	0.0125275232660863	0.0105616179569249	0.00390848861291933	0.00305960341481354	0.00115624440235949	0
SPATA3-AS1	0	0	0	0	0	0	0
C2orf72	0.0319145807555849	0.0543652765614779	0.0528419400301639	0.144170326217296	0.0712940772270726	0.0332420696538485	0.0280525271607161
AC009407.1	0	0.0212598421341533	0.0150349234062623	0.0144041675517465	0.00888073737386099	0.00907054261481512	0.00713945493115692
PSMD1	0.512426167954018	0.7861429063203	0.812412751189325	0.686835003954135	0.511549207227649	0.650916395071516	0.717212138787851
HTR2B	0	0.0014386044147518	0.00110672465984811	0	0.00104763610516348	0.00380583559224377	0.00130391535041095
ARMC9	0.242265963081395	0.171397838436276	0.172914885951804	0.190512812110243	0.170924952394464	0.212539094671109	0.158529004340938
AC017104.1	0.0480984528300869	0.00546057737019799	0.00455623102742011	0.010284810970934	0.00837354730165218	0.0173573744181369	0.00447328884115781
B3GNT7	0	0.00906050746864366	0.00434336032303751	0.0151692439967405	0.00844287030491342	0.0106697886240434	0.00485084965404153
AC017104.3	0	0.000341238234004656	0	0	0.00229526990760618	0	0
NCL	1.39616233351633	1.81513410944766	1.79106057838992	1.61850638069487	1.90324898436143	1.82005206156381	1.97337673350448
LINC00471	0	0.0102972254194375	0.0113282446806076	0.00367040235879677	0.00862753710294908	0.00648969366763751	0.00338046720310766
PTMA	1.92268649816931	3.43966419880188	3.45729752625213	3.09348501951003	3.20073901196599	2.82946518222496	3.45793110874583
PDE6D	0.253876388182924	0.36437324521159	0.447156785471636	0.239010036211968	0.148895728166831	0.155811763474618	0.206070237784737
COPS7B	0.160010730031275	0.36760890887854	0.382890196997415	0.308440638123701	0.275908380349503	0.297273609420462	0.300434525245446
AC073476.3	0.110785290466578	0.0218457038648812	0.018710018267419	0.032818572694778	0.0145488335777848	0.00943211669245394	0.0202362634733686
NPPC	0.0215523725750345	0.106993450918677	0.117666665931079	0	0.0291274919725023	0.151583219365107	0.0569858053944052
DIS3L2	0.337261801667497	0.141284775163764	0.169338425637605	0.186746501909364	0.141789778588514	0.144247043418582	0.114159948953967
AC019130.1	0	0.000401378338584817	0	0	0	0	0
ALPP	0	0	0	0	0.00286365531744398	0	0
ALPI	0	0	0	0	0	0.000796059737600667	0
ECEL1	0.247689325570835	0.252757656266166	1.12570062616785	0.0539963037038065	0.0763527383799969	0.742561567261516	0.27033906293348
PRSS56	0	0.0108040951857075	0.0525281453025334	0	0.002092471857995	0.0220347239964559	0.000967817438342269
CHRND	0	0.000711849693105695	0	0	0.0010611674855764	0	0
CHRNG	0	0.000187674725719993	0	0	0	0.00104728720319977	0
TIGD1	0.141697777623795	0.0938260229218578	0.108482344977298	0.13286147400094	0.149640848723126	0.0941904104225682	0.103983408244058
EIF4E2	0.0802080850251092	0.421720611705185	0.438339467634035	0.531343855621478	0.437736287549856	0.416894231130052	0.410489555653455
AC073254.1	0	0.000414057763660435	0	0.0056290702463026	0	0.000528701190198167	0
EFHD1	0	0.0181759036426296	0.0149699452766804	0.0518919170890532	0.337248471070341	0.399787153371626	0.448627990381114
GIGYF2	0.740265351931317	0.575636330866623	0.616552641267749	0.495361814624389	0.447099246729209	0.46462236440022	0.428927922415365
AC064852.1	0	0	0	0.0128330800611533	0	0.00139250912999031	0
KCNJ13	0	0.0021381011475075	0.00162037113750217	0	0.00328998353264299	0.153017945085051	0.018260945926152
SNORC	0.0659039027998649	0.0216957138495205	0.0329632096011196	0.0134106810891493	0.033796698073144	0.0397709005562481	0.0187425487823943
NGEF	0	0.0163363601988621	0.155864810874478	0	0.00285166572625964	0.027154048378262	0.0191325510169565
INPP5D	0.042898524184394	0.00743959370773274	0.00362212751055626	0.0382057708356757	0.0398216230527622	0.0279815245016866	0.0158883314429259
ATG16L1	0.334573172022898	0.128055386193494	0.152500592939261	0.0837458775200852	0.072860239256949	0.0943216066934717	0.0705006253611839
SAG	0	0	0.000612196616017175	0	0	0.000991754633938317	0
AC013726.1	0	0.000617396397346867	0	0	0.00145462949768285	0	0
DGKD	0.901164156031123	0.242356822627401	0.415680349227375	0.169986563059407	0.166526129392726	0.14470078267498	0.133251587028222
USP40	0.372312559711706	0.056974644493298	0.0684748656200209	0.103860636399493	0.071662311355763	0.118533598433729	0.117162230875916
HJURP	0	0.00780381140530611	0.00083704287700548	0.0523840863473115	0.0218485277571484	0.0158138244465325	0.928950520113234
TRPM8	0.0517274156173394	0.00124455404213676	0	0.00934925467450647	0.00246465304915828	0.121260778624795	0.0356116531431332
AC005538.3	0	0	0	0	0	0.011408778808919	0.00101976891901731
SPP2	0	0.000358426540017488	0	0	0	0	0
AC097713.3	0	0	0	0	0.000799022805710281	0.00191788153842515	0
ARL4C	0.339589137015522	0.752956906668396	0.919148946935055	0.138004230792396	0.451435327621173	1.18738204658751	0.75080481562556
LINC01173	0	0	0	0	0	0	0
AC010148.1	0.0257068366012841	0.000909049189383105	0	0.00367040235879677	0.005725320261029	0.0120971104538196	0.00655451663930309
SH3BP4	0.222538609999015	0.0848180896137937	0.179793952616795	0.211075910406663	0.0720264800125059	0.257274904816593	0.161801030554653
AGAP1	0.947010205032106	0.68837608114786	0.683126296404939	0.316582335346076	0.264536350941203	0.296562623155249	0.386497529888403
AGAP1-IT1	0	0.00224610658361717	0.00533310750100556	0.00714123481255715	0.00102931158853447	0.00153771676549985	0.00361887839008786
GBX2	0	0.00658955733079407	0.00261983878534204	0.00178591280531342	0	0.00559200505222564	0.00213683970184031
AC019068.1	0	0	0	0	0	0	0.00374318149305327
ASB18	0.0370673620877318	0.00303722691232034	0	0	0	0.00144248918850939	0.00117125409478548
IQCA1	0.00565186237955736	0.00278733613218029	0.00167338569916832	0	0.00422085007947292	0.00947605552833387	0.0148667459476048
AC093915.1	0	0.00112702892411292	0	0	0	0	0.00259153842361087
ACKR3	0.0243066678176984	0.343453984460617	0.0296693775801151	0.96495234770918	0.446010153859343	0.703029991794393	0.558905305319681
AC084030.1	0	0	0.000548586689904259	0	0	0	0
AC012063.1	0	0.0140086392719157	0.0201969255846596	0.00955747724238238	0.0148139480349403	0.0275555577235262	0.0118854204137146
AC105760.1	0	0	0	0.00456252627882786	0.000761458772429794	0.00171004226063809	0
COPS8	0.251351765678679	0.702298574313209	0.706977557732668	0.711352839907996	0.561400413817823	0.657554578417281	0.729850063200947
